Marker	Fig_lab	engraft	tUniq	rUniq	Treatment	Remission
BKODAF_3003885	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3007920	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3008065	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3008075	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3008375	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3008380	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3008405	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3008825	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3019940	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3029905	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3030430	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3030450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3031375	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3031400	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3031515	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3033840	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3033855	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3036665	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3038990	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3041205	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3041715	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3041720	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3041730	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3042860	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3044690	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3047730	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3048335	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3049675	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3054115	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3055610	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3055825	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3059725	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3067230	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3067725	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3067860	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069400	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069405	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069410	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069430	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069435	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069440	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069615	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3069990	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3074065	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3074515	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3081255	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3086475	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3086480	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3086485	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3086505	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3091245	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3093345	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_309470	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_309480	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_309485	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_309640	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3096975	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3097925	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3104450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3106630	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3107425	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3108280	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3114855	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3116870	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3122035	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3132165	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3136120	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3136475	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3142545	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3142585	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3142590	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3146030	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3152150	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3155765	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3155775	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3155785	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3157685	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3157700	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3159230	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3159260	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3168345	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3171260	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3171790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3172430	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3181290	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3184815	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3187400	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3188585	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3189710	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3191060	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3201175	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3207790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3209845	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3210070	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3223395	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3224425	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3227610	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3227615	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3227650	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3231620	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3232075	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3235100	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3238755	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3252890	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3253800	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3253825	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3253850	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3255880	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3256580	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3260840	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3265265	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3268195	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3274835	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3274855	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3274860	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3280285	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3281915	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3284305	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3288940	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3288950	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3288960	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3303285	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3305665	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3307275	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3309065	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3309100	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3309110	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3309120	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3309130	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3310760	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3311965	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3314645	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3320960	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3326110	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3343945	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3349870	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3350855	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3350860	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3350865	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351170	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351195	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351200	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351210	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351225	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351235	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3351240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3352080	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3353285	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3353315	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3353345	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3356015	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3358030	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3358045	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3360040	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3361845	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3364000	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3364015	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3370810	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3380965	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3384155	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3386635	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3387105	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3390020	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3391240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3400610	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3403105	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3403805	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3411895	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3416790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3418750	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3422150	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3422950	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3425565	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3425570	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3425965	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3425980	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3428395	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3428410	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3430675	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3430960	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3433580	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3433925	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3445540	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3445575	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3445580	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3447565	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3453605	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3453985	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3459990	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3460520	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3460645	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3462450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3465240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3466725	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3471490	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3474365	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3477315	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3477870	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3478245	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3481905	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3493155	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3499785	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3501460	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3504385	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3513590	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3525710	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3532395	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3544580	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3547440	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3547445	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3558430	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3558435	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3558440	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3558445	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3558450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3558460	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3562685	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3565025	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3568835	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3577245	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3578025	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3579365	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3582280	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3588240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3590205	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3593390	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3599820	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3599825	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3599845	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3626080	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3628880	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3632770	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3638690	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3653275	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3655475	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3658250	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3658255	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3662770	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3662785	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3667990	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3668100	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3677525	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3684820	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3685980	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3689230	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3694690	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3700130	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3700330	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3700425	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3701290	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3706690	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3724265	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3724270	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3731390	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3731395	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3731400	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3733215	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3745150	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3745230	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3745325	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3745785	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3745790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3749085	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3750445	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3750450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3750455	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3764825	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3768975	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3780525	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3787565	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3787575	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3788110	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3789700	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3791145	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3801620	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3805800	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3805805	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3808020	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3809065	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3809075	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3815055	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3815060	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3816060	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3816065	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3816070	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3821690	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3824160	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3824165	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3824175	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3824230	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3828745	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3835480	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3850110	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3850115	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3850120	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3850125	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3850130	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3855820	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3856000	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3856080	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3872225	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3873170	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3875035	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3879770	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3879775	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3882300	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3886705	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3888530	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3894400	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3904520	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3908835	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3928215	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3935645	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3942060	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3942065	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3946715	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3947540	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3951530	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3954460	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3957240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3957245	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3958600	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3965270	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3965275	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3969835	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3974835	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3974840	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3977125	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3978540	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3982750	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3989110	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3990120	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3990125	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_3990130	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4003310	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4019450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4024330	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4034185	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4051385	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4055150	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4056200	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4057610	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4061165	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4075070	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4075085	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4075215	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4086490	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4086495	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_408695	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4094300	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4094430	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4094435	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4094440	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4094445	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4112795	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4126365	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4129300	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4130450	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4135310	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4136435	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4143690	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4149620	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4151900	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4154520	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4154525	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4155240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4156370	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4161365	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4165240	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4165250	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4165255	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4165260	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4179180	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4181415	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4183280	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4183790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4193000	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4202280	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4215845	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4222420	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4229510	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4233255	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4235970	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4236405	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4237345	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4240005	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4246680	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4254790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4256085	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4256090	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4258935	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4265620	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4268865	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4278660	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4283325	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4299245	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4310040	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4313730	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4313740	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4332350	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4348070	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4357575	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4358755	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4367140	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4373470	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4379160	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4381560	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4389790	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_439260	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4402825	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4402830	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4409040	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4409045	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4410145	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4430635	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4434550	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4443905	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4446685	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4449035	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4471490	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4471760	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4475860	*pt4	1	FMT	F-Res	FMT	Res
BKODAF_4480410	*pt4	1	FMT	F-Res	FMT	Res
