"","sample","bin_id","bin_len","bin_covbases","bin_numreads","bin_coverage"
"4328","PMCL683_S299","bin_365",1684807,84089,13484,4.9910167752152
"4329","PMCL683_S299","bin_367",3464344,135426,27331,3.90913835346605
"4330","PMCL683_S299","bin_368",1217972,210696,33228,17.2989198438059
"4331","PMCL683_S299","bin_369",4101997,205391,33256,5.00709776238257
"4332","PMCL683_S299","bin_370",2348593,67868,17692,2.88973014907223
"4333","PMCL683_S299","bin_375",2668811,260063,36226,9.74452668248145
"4334","PMCL683_S299","bin_377",2317339,227136,47193,9.80158707897291
"4335","PMCL683_S299","bin_378",1559599,303527,64300,19.4618616708526
"4336","PMCL683_S299","bin_380",2726751,62773,8682,2.30211706166056
"4337","PMCL683_S299","bin_381",4545961,239719,39046,5.27323045666252
"4338","PMCL683_S299","bin_385",1662402,130165,22220,7.82993523828773
"4339","PMCL683_S299","bin_386",1426502,267762,61917,18.7705309911938
"4340","PMCL683_S299","bin_387",1689673,50154,23011,2.96826664094177
"4341","PMCL683_S299","bin_390",2292109,174149,27322,7.59776258458913
"4342","PMCL683_S299","bin_393",2026581,253940,27479,12.5304638699366
"4343","PMCL683_S299","bin_394",1438968,61476,8523,4.2722284303751
"4344","PMCL683_S299","bin_395",2876886,50885,7659,1.76875274167972
"4345","PMCL683_S299","bin_396",2108454,56650,9002,2.68680274741588
"4346","PMCL683_S299","bin_397",2801538,271936,45624,9.70666826578829
"4347","PMCL683_S299","bin_40",2447716,65189,16572,2.66325831918409
"4348","PMCL683_S299","bin_403",2024094,79881,11422,3.94650643695402
"4349","PMCL683_S299","bin_404",2339711,310126,49376,13.2548848981776
"4350","PMCL683_S299","bin_405",2390384,97405,58302,4.07486830567808
"4351","PMCL683_S299","bin_407",2299373,41067,605584,1.78600862061092
"4352","PMCL683_S299","bin_412",1663969,703733,21311,42.2924345345376
"4353","PMCL683_S299","bin_417",2289317,295479,69845,12.9068626144828
"4354","PMCL683_S299","bin_420",2801897,66649,11656,2.37870985264626
"4355","PMCL683_S299","bin_422",1565230,285760,58935,18.2567418206909
"4356","PMCL683_S299","bin_423",1291890,267951,48405,20.7410073613079
"4357","PMCL683_S299","bin_43",1869160,75453,15645,4.03673307796015
"4358","PMCL683_S299","bin_433",3056555,119474,21767,3.90877965552722
"4359","PMCL683_S299","bin_434",1858965,300205,50214,16.1490399227527
"4360","PMCL683_S299","bin_435",4352105,283679,46417,6.51820211139207
"4361","PMCL683_S299","bin_437",1132640,230648,42271,20.3637519423647
"4362","PMCL683_S299","bin_440",2470298,146081,21855,5.91349707606127
"4363","PMCL683_S299","bin_442",1089736,182224,32072,16.7218482274606
"4364","PMCL683_S299","bin_443",1553922,289167,60684,18.6088490928116
"4365","PMCL683_S299","bin_444",1086098,234111,40547,21.555237188541
"4366","PMCL683_S299","bin_447",1915532,167177,24468,8.72744490825525
"4367","PMCL683_S299","bin_47",4249709,119549,44351,2.81311026237326
"4368","PMCL683_S299","bin_53",2745622,58285,8492,2.12283409733751
"4369","PMCL683_S299","bin_55",2548935,210540,30253,8.25992031966292
"4370","PMCL683_S299","bin_58",2256813,75287,11926,3.33598751868232
"4371","PMCL683_S299","bin_60",2590257,138706,22173,5.35491265924578
"4372","PMCL683_S299","bin_65",2683266,202711,38197,7.55463677473646
"4373","PMCL683_S299","bin_66",2147677,63849,8786,2.97293308071931
"4374","PMCL683_S299","bin_67",2099624,155340,24424,7.39846753513962
"4375","PMCL683_S299","bin_73",2194880,49575,8086,2.25866562181076
"4376","PMCL683_S299","bin_77",1730208,39740,6091,2.29683367548873
"4377","PMCL683_S299","bin_78",1964903,59329,8501,3.01943658287457
"4378","PMCL683_S299","bin_8",2733583,179912,26958,6.58154517349574
"4379","PMCL683_S299","bin_80",2831156,185600,26254,6.55562604109417
"4380","PMCL683_S299","bin_82",2889361,415072,65803,14.365529264083
"4381","PMCL683_S299","bin_86",2864004,213589,33251,7.45770606465633
"4382","PMCL683_S299","bin_88",1791097,47103,6485,2.62984081822481
"4383","PMCL683_S299","bin_89",3252267,64205,127499,1.97416140802708
"4384","PMCL683_S299","bin_9",1961833,67387,9089,3.43489991247981
"4385","PMCL683_S299","bin_92",3000695,184866,26205,6.16077275431192
"4386","PMCL683_S299","bin_94",1654596,49945,6544,3.01856163075458
"4387","PMCL683_S299","bin_95",1851646,59113,8736,3.19245687350606
"4388","PMCL683_S299","bin_97",2464416,636676,79074,25.8347616636152
"4389","PMCL683_S299","bin_98",2614543,525483,91027,20.0984646265141
"4390","PMCL684_S300","bin_100",1692583,6726,1532,0.397380807913113
"4391","PMCL684_S300","bin_101",2208582,25091,4092,1.13606830083737
"4392","PMCL684_S300","bin_104",2791061,220446,7869,7.89828670888956
"4393","PMCL684_S300","bin_107",2418589,27612,7938,1.1416573878406
"4394","PMCL684_S300","bin_108",1334333,7601,1276,0.569647906482115
"4395","PMCL684_S300","bin_109",1945922,14874,3600,0.764367739303014
"4396","PMCL684_S300","bin_11",2652403,141593,26816,5.33829135316164
"4397","PMCL684_S300","bin_110",2489628,29325,4600,1.17788681682565
"4398","PMCL684_S300","bin_112",1976985,11748,2273,0.594238196040941
"4399","PMCL684_S300","bin_113",2101716,134397,13553,6.39463181514534
"4400","PMCL684_S300","bin_116",2940545,123409,20170,4.1968070544746
"4401","PMCL684_S300","bin_117",2441739,51977,9011,2.12868779177463
"4402","PMCL684_S300","bin_118",2094480,74967,33084,3.57926549788014
"4403","PMCL684_S300","bin_12",2160944,90408,15303,4.18372711185482
"4404","PMCL684_S300","bin_122",3027848,34470,3378,1.13843231232215
"4405","PMCL684_S300","bin_123",1431238,21616,2982,1.51030087239159
"4406","PMCL684_S300","bin_126",1800315,108813,2708,6.04410894760084
"4407","PMCL684_S300","bin_127",2006863,38158,6656,1.90137543021123
"4408","PMCL684_S300","bin_129",2871564,31803,6238,1.10751492914663
"4409","PMCL684_S300","bin_13",1439546,26956,3826,1.87253481305912
"4410","PMCL684_S300","bin_132",1767901,16203,1982,0.916510596464395
"4411","PMCL684_S300","bin_133",2386911,35301,6572,1.47894077324207
"4412","PMCL684_S300","bin_134",2820780,19493,5710,0.691049993264274
"4413","PMCL684_S300","bin_135",1959837,88278,7478,4.50435418863916
"4414","PMCL684_S300","bin_137",2430177,128116,21768,5.27187937339544
"4415","PMCL684_S300","bin_138",2764838,53348,9945,1.92951630439107
"4416","PMCL684_S300","bin_139",2803639,30076,4603,1.07274866700028
"4417","PMCL684_S300","bin_141",2116228,15776,3407,0.745477330419974
"4418","PMCL684_S300","bin_142",2489841,26371,6036,1.05914393730363
"4419","PMCL684_S300","bin_143",1875593,75236,7582,4.01131802048739
"4420","PMCL684_S300","bin_144",5706077,54918,8192,0.962447580009874
"4421","PMCL684_S300","bin_145",2687503,30259,5408,1.12591502223439
"4422","PMCL684_S300","bin_147",2308024,139717,14418,6.05353323882247
"4423","PMCL684_S300","bin_149",2485778,83952,12512,3.37729274295613
"4424","PMCL684_S300","bin_152",1472854,8701,1520,0.590757807630627
"4425","PMCL684_S300","bin_154",1276592,17513,2476,1.37185569077669
"4426","PMCL684_S300","bin_159",1783660,11461,2710,0.6425551954969
"4427","PMCL684_S300","bin_16",1486388,90245,7372,6.07142953253121
"4428","PMCL684_S300","bin_160",1855298,1690658,2271871,91.1259538898872
"4429","PMCL684_S300","bin_161",2811698,12221,2523,0.434648386846667
"4430","PMCL684_S300","bin_165",1951548,10523,1507,0.539212973495912
"4431","PMCL684_S300","bin_167",1865544,327723,166195,17.5671546744542
"4432","PMCL684_S300","bin_168",3370120,39404,7176,1.16921652641449
"4433","PMCL684_S300","bin_169",2735254,15893,3916,0.581042930565132
"4434","PMCL684_S300","bin_17",2269345,20655,7279,0.910174521723229
"4435","PMCL684_S300","bin_173",1256867,16940,3050,1.3477957492718
"4436","PMCL684_S300","bin_174",2849112,52935,9956,1.85794731832234
"4437","PMCL684_S300","bin_175",1839175,9914,1824,0.539046039664523
"4438","PMCL684_S300","bin_177",2222035,47285,5136,2.12800428436096
"4439","PMCL684_S300","bin_178",3112052,26755,2994,0.859722138319026
"4440","PMCL684_S300","bin_18",2023700,22078,10287,1.09097198201314
"4441","PMCL684_S300","bin_182",6151194,59676,6196,0.970153111737331
"4442","PMCL684_S300","bin_185",1785659,15272,2680,0.855258478802504
"4443","PMCL684_S300","bin_186",2862869,53317,8532,1.86236254610323
"4444","PMCL684_S300","bin_187",2868302,48427,9381,1.68835080824822
"4445","PMCL684_S300","bin_188",1955483,16412,3536,0.839281139237723
"4446","PMCL684_S300","bin_19",2891845,42561,7599,1.47175937852824
"4447","PMCL684_S300","bin_194",2966929,259944,7681,8.7613825608904
"4448","PMCL684_S300","bin_195",2253866,36776,5596,1.63168529096228
"4449","PMCL684_S300","bin_196",2159449,23119,3443,1.07059717548319
"4450","PMCL684_S300","bin_197",2682486,27551,5802,1.02706966597403
"4451","PMCL684_S300","bin_198",1167925,15416,2434,1.31994777061883
"4452","PMCL684_S300","bin_199",1005057,12734,2074,1.2669928173228
"4453","PMCL684_S300","bin_20",2218059,114529,17122,5.1634785188311
"4454","PMCL684_S300","bin_202",2634691,12211,2898,0.463469909754123
"4455","PMCL684_S300","bin_203",2766272,184377,35832,6.6651797075631
"4456","PMCL684_S300","bin_207",1950414,17950,2828,0.920317430043058
"4457","PMCL684_S300","bin_209",2180716,15850,3012,0.726825501349098
"4458","PMCL684_S300","bin_210",2017938,257762,5596,12.7735341720112
"4459","PMCL684_S300","bin_211",1115178,15309,2153,1.37278533113099
"4460","PMCL684_S300","bin_212",2238827,17396,3941,0.777014034581502
"4461","PMCL684_S300","bin_214",2010683,32727,2495,1.62765587613761
"4462","PMCL684_S300","bin_217",1643685,18890,2821,1.14924696641996
"4463","PMCL684_S300","bin_218",2593465,59071,9283,2.27768641566399
"4464","PMCL684_S300","bin_219",2123352,47894,7971,2.25558456628953
"4465","PMCL684_S300","bin_22",2597267,158031,23581,6.08451114190416
"4466","PMCL684_S300","bin_220",2512872,31076,4784,1.23667262001407
"4467","PMCL684_S300","bin_222",2871657,2159809,115628,75.2112456327479
"4468","PMCL684_S300","bin_224",2444546,35507,5185,1.45249874618845
"4469","PMCL684_S300","bin_227",2247063,14438,2531,0.642527601584824
"4470","PMCL684_S300","bin_228",2406317,96951,12412,4.02902028286381
"4471","PMCL684_S300","bin_229",2793158,31823,5229,1.13931972340985
"4472","PMCL684_S300","bin_23",1992111,8700,1502,0.436722652502797
"4473","PMCL684_S300","bin_231",1799857,13725,3782,0.762560581201729
"4474","PMCL684_S300","bin_232",4683860,423593,21157,9.04367338050241
"4475","PMCL684_S300","bin_235",2315678,26546,5349,1.14635972704322
"4476","PMCL684_S300","bin_236",3222887,14151,7218,0.439078379105442
"4477","PMCL684_S300","bin_237",2813968,18344,2496,0.651890853058741
"4478","PMCL684_S300","bin_24",2491699,32463,7620,1.30284596975798
"4479","PMCL684_S300","bin_240",2584588,32498,5451,1.25737641744061
"4480","PMCL684_S300","bin_244",1987785,13809,3446,0.694692836498917
"4481","PMCL684_S300","bin_245",2545417,30601,7045,1.2021998753053
"4482","PMCL684_S300","bin_248",1411623,16286,2558,1.15370747005397
"4483","PMCL684_S300","bin_25",1850870,11240,1346,0.607281980906276
"4484","PMCL684_S300","bin_254",2446787,79002,12880,3.22880577671861
"4485","PMCL684_S300","bin_255",5621187,49718,5483,0.884475111751308
"4486","PMCL684_S300","bin_257",1577859,10983,2159,0.69606980091377
"4487","PMCL684_S300","bin_259",2523892,33321,4945,1.32022289384807
"4488","PMCL684_S300","bin_260",2071793,29613,4279,1.42934163789529
"4489","PMCL684_S300","bin_262",1035753,14744,2140,1.42350541103912
"4490","PMCL684_S300","bin_266",1919176,18828,2280,0.98104603225551
"4491","PMCL684_S300","bin_271",1596841,12119,2495,0.758935924115175
"4492","PMCL684_S300","bin_273",2073775,120993,11887,5.83443237573989
"4493","PMCL684_S300","bin_274",1466525,7972,1639,0.543597961166704
"4494","PMCL684_S300","bin_276",3032347,45847,3173522,1.51193118729486
"4495","PMCL684_S300","bin_278",5987725,32990,5042,0.550960506703297
"4496","PMCL684_S300","bin_279",2096806,19033,1916,0.907713922985722
"4497","PMCL684_S300","bin_283",2248113,80110,7032,3.56343297690107
"4498","PMCL684_S300","bin_284",2051454,15784,3981,0.769405504583578
"4499","PMCL684_S300","bin_286",1764186,17817,5230,1.00992752464876
"4500","PMCL684_S300","bin_287",2282214,24356,4871,1.06720929763817
"4501","PMCL684_S300","bin_288",1707881,1633514,162660,95.6456568109839
"4502","PMCL684_S300","bin_295",2174866,41840,11617,1.92379668448539
"4503","PMCL684_S300","bin_296",2174701,10940,2182,0.503057661719933
"4504","PMCL684_S300","bin_298",1098661,4464,2050,0.406312775278271
"4505","PMCL684_S300","bin_30",2291135,26919,4242,1.17491985413343
"4506","PMCL684_S300","bin_300",1874665,45858,5683,2.44619705387363
"4507","PMCL684_S300","bin_301",2973322,2083717,762700,70.0804352841704
"4508","PMCL684_S300","bin_302",2011852,6673,1213,0.331684438020292
"4509","PMCL684_S300","bin_303",2603993,18468,4146,0.709218496363085
"4510","PMCL684_S300","bin_307",2753009,42755,5948,1.55302797775089
"4511","PMCL684_S300","bin_310",2830594,60502,10101,2.13743122468288
"4512","PMCL684_S300","bin_314",1444035,21651,3402,1.499340389949
"4513","PMCL684_S300","bin_318",1678402,10781,1979,0.64233717548001
"4514","PMCL684_S300","bin_32",2108243,299527,19381,14.2074229583592
"4515","PMCL684_S300","bin_320",1925987,17850,2316,0.926797532901312
"4516","PMCL684_S300","bin_322",1633033,8168,5228,0.50017360335033
"4517","PMCL684_S300","bin_323",2844979,103968,20323,3.65443822256684
"4518","PMCL684_S300","bin_326",2600040,14183,2802,0.545491607821418
"4519","PMCL684_S300","bin_328",3111483,60703,9228,1.95093465077585
"4520","PMCL684_S300","bin_33",1632270,12795,2429,0.78387766729769
"4521","PMCL684_S300","bin_331",2426134,33617,10843,1.38562008528795
"4522","PMCL684_S300","bin_334",3031064,16357,2887,0.539645484226001
"4523","PMCL684_S300","bin_337",2649673,546278,163795,20.6168081872744
"4524","PMCL684_S300","bin_342",3532415,686772,10828,19.4419964811609
"4525","PMCL684_S300","bin_345",2359262,21071,2800,0.893118271730736
"4526","PMCL684_S300","bin_346",2176844,1977714,1478516,90.8523532232902
"4527","PMCL684_S300","bin_349",3060305,49848,16244,1.62885725442399
"4528","PMCL684_S300","bin_351",3400475,13212,3033,0.388533954815136
"4529","PMCL684_S300","bin_354",2426756,35036,6654,1.44373806019229
"4530","PMCL684_S300","bin_358",1508169,21699,3372,1.43876448859511
"4531","PMCL684_S300","bin_359",1317554,15288,2245,1.16033194844386
"4532","PMCL684_S300","bin_36",2670235,488931,106373,18.3104108814393
"4533","PMCL684_S300","bin_360",2131624,55287,12723,2.59365629210405
"4534","PMCL684_S300","bin_361",4818545,24236,3341,0.502973407947835
"4535","PMCL684_S300","bin_362",2205259,14361,3066,0.651216024965775
"4536","PMCL684_S300","bin_363",2080352,24815,4363,1.19282698312593
"4537","PMCL684_S300","bin_365",1684807,13656,2181,0.810537942921652
"4538","PMCL684_S300","bin_367",3464344,21375,3355,0.616999928413576
"4539","PMCL684_S300","bin_368",1217972,14829,2230,1.21751567359512
"4540","PMCL684_S300","bin_369",4101997,34906,3596,0.85095137807268
"4541","PMCL684_S300","bin_370",2348593,17019,4160,0.724646628853956
"4542","PMCL684_S300","bin_375",2668811,1750722,54118,65.5993249428303
"4543","PMCL684_S300","bin_377",2317339,32302,8268,1.39392639574961
"4544","PMCL684_S300","bin_378",1559599,22070,3561,1.41510734490084
"4545","PMCL684_S300","bin_380",2726751,27064,8725,0.992536538906559
"4546","PMCL684_S300","bin_381",4545961,41291,5947,0.908300797125184
"4547","PMCL684_S300","bin_385",1662402,191088,4825,11.4946926194747
"4548","PMCL684_S300","bin_386",1426502,18113,3083,1.26974935892133
"4549","PMCL684_S300","bin_387",1689673,12183,4488,0.721027086306049
"4550","PMCL684_S300","bin_390",2292109,41652,5590,1.817191067266
"4551","PMCL684_S300","bin_393",2026581,298920,11442,14.7499655824268
"4552","PMCL684_S300","bin_394",1438968,9804,2374,0.68132161382324
"4553","PMCL684_S300","bin_395",2876886,13046,2465,0.453476432503756
"4554","PMCL684_S300","bin_396",2108454,9202,2141,0.436433519536115
"4555","PMCL684_S300","bin_397",2801538,100464,13313,3.58603024481553
"4556","PMCL684_S300","bin_40",2447716,10769,4190,0.439961171966029
"4557","PMCL684_S300","bin_403",2024094,9864,2039,0.487329145780779
"4558","PMCL684_S300","bin_404",2339711,35978,5463,1.53771128143604
"4559","PMCL684_S300","bin_405",2390384,30817,14251,1.28920708973956
"4560","PMCL684_S300","bin_407",2299373,10440,160077,0.454036817862957
"4561","PMCL684_S300","bin_412",1663969,1000162,83961,60.1070092050994
"4562","PMCL684_S300","bin_417",2289317,24108,4924,1.05306517183946
"4563","PMCL684_S300","bin_420",2801897,11397,2220,0.40676013429473
"4564","PMCL684_S300","bin_422",1565230,21509,3154,1.37417504136772
"4565","PMCL684_S300","bin_423",1291890,19076,2935,1.47659630463894
"4566","PMCL684_S300","bin_43",1869160,14288,3164,0.764407541355475
"4567","PMCL684_S300","bin_433",3056555,15244,2928,0.49873141494264
"4568","PMCL684_S300","bin_434",1858965,47598,28673,2.5604570285078
"4569","PMCL684_S300","bin_435",4352105,2498472,42904,57.4083575649025
"4570","PMCL684_S300","bin_437",1132640,18959,8106,1.6738769600226
"4571","PMCL684_S300","bin_440",2470298,14460,2526,0.585354479500044
"4572","PMCL684_S300","bin_442",1089736,12262,1826,1.12522666040215
"4573","PMCL684_S300","bin_443",1553922,19809,3285,1.27477440952635
"4574","PMCL684_S300","bin_444",1086098,17479,3384,1.60933912041087
"4575","PMCL684_S300","bin_447",1915532,63967,4099,3.33938561193444
"4576","PMCL684_S300","bin_47",4249709,23421,23423,0.551120088457821
"4577","PMCL684_S300","bin_53",2745622,17453,5592,0.635666526564837
"4578","PMCL684_S300","bin_55",2548935,215547,46785,8.45635530133173
"4579","PMCL684_S300","bin_58",2256813,8785,1696,0.389265747760226
"4580","PMCL684_S300","bin_60",2590257,29736,5577,1.14799419517059
"4581","PMCL684_S300","bin_65",2683266,33759,8015,1.25813094937289
"4582","PMCL684_S300","bin_66",2147677,10777,2182,0.501797989176212
"4583","PMCL684_S300","bin_67",2099624,120244,12270,5.72693015511349
"4584","PMCL684_S300","bin_73",2194880,7483,1943,0.340929800262429
"4585","PMCL684_S300","bin_77",1730208,13841,3679,0.79996162311121
"4586","PMCL684_S300","bin_78",1964903,13225,3950,0.67306121472663
"4587","PMCL684_S300","bin_8",2733583,60810,10956,2.22455290364331
"4588","PMCL684_S300","bin_80",2831156,65230,12066,2.30400585485222
"4589","PMCL684_S300","bin_82",2889361,201747,15269,6.98240891325106
"4590","PMCL684_S300","bin_86",2864004,37004,8920,1.29203730162388
"4591","PMCL684_S300","bin_88",1791097,8739,1658,0.487913273262141
"4592","PMCL684_S300","bin_89",3252267,47628,87638,1.46445540910387
"4593","PMCL684_S300","bin_9",1961833,43086,14828,2.1962114002568
"4594","PMCL684_S300","bin_92",3000695,37550,7196,1.25137676438292
"4595","PMCL684_S300","bin_94",1654596,13228,5195,0.799470082122766
"4596","PMCL684_S300","bin_95",1851646,8954,2076,0.483569753613812
"4597","PMCL684_S300","bin_97",2464416,1562782,25761,63.4138879150273
"4598","PMCL684_S300","bin_98",2614543,366327,16810,14.0111292872215
"4599","PMCL706_S301","bin_100",1692583,16579,1911,0.979508833540216
"4600","PMCL706_S301","bin_101",2208582,86188,10874,3.90241340371333
"4601","PMCL706_S301","bin_104",2791061,314669,41948,11.2741713635066
"4602","PMCL706_S301","bin_107",2418589,39035,4592,1.61395755955228
"4603","PMCL706_S301","bin_108",1334333,36490,4940,2.73469965893072
"4604","PMCL706_S301","bin_109",1945922,38735,4837,1.99057310621906
"4605","PMCL706_S301","bin_11",2652403,115641,13229,4.35985783457491
"4606","PMCL706_S301","bin_110",2489628,95478,12400,3.83503077568215
"4607","PMCL706_S301","bin_112",1976985,47825,6295,2.41908765114556
"4608","PMCL706_S301","bin_113",2101716,98047,18899,4.66509271471502
"4609","PMCL706_S301","bin_116",2940545,129032,17003,4.38803011006463
"4610","PMCL706_S301","bin_117",2441739,69565,9910,2.8489940980588
"4611","PMCL706_S301","bin_118",2094480,25656,3345,1.22493411252435
"4612","PMCL706_S301","bin_12",2160944,86454,11927,4.00075152340829
"4613","PMCL706_S301","bin_122",3027848,64535,7838,2.13138176024688
"4614","PMCL706_S301","bin_123",1431238,184849,30070,12.9153222594705
"4615","PMCL706_S301","bin_126",1800315,68227,8586,3.78972568689368
"4616","PMCL706_S301","bin_127",2006863,110911,17333,5.52658552178201
"4617","PMCL706_S301","bin_129",2871564,63010,7442,2.19427461829163
"4618","PMCL706_S301","bin_13",1439546,174371,24118,12.1129161555101
"4619","PMCL706_S301","bin_132",1767901,95203,12022,5.38508660835646
"4620","PMCL706_S301","bin_133",2386911,187188,36983,7.84226977880616
"4621","PMCL706_S301","bin_134",2820780,70494,8136,2.49909599472486
"4622","PMCL706_S301","bin_135",1959837,112670,15352,5.74894748900036
"4623","PMCL706_S301","bin_137",2430177,83477,10914,3.43501728474922
"4624","PMCL706_S301","bin_138",2764838,100279,14080,3.62693944455335
"4625","PMCL706_S301","bin_139",2803639,107122,13893,3.82082001284759
"4626","PMCL706_S301","bin_141",2116228,22918,6053,1.08296459549727
"4627","PMCL706_S301","bin_142",2489841,115369,12565,4.63358905247363
"4628","PMCL706_S301","bin_143",1875593,59020,7764,3.14673812495568
"4629","PMCL706_S301","bin_144",5706077,154843,20085,2.71365072711076
"4630","PMCL706_S301","bin_145",2687503,81245,10997,3.02306639285612
"4631","PMCL706_S301","bin_147",2308024,94832,13211,4.10879609570784
"4632","PMCL706_S301","bin_149",2485778,79396,10199,3.1940100845691
"4633","PMCL706_S301","bin_152",1472854,39515,5053,2.68288642323
"4634","PMCL706_S301","bin_154",1276592,143262,25128,11.2222229185206
"4635","PMCL706_S301","bin_159",1783660,33200,8917,1.86134128701658
"4636","PMCL706_S301","bin_16",1486388,83991,13622,5.65067801946733
"4637","PMCL706_S301","bin_160",1855298,26638,3099,1.43578012804412
"4638","PMCL706_S301","bin_161",2811698,140150,11534,4.98453247823913
"4639","PMCL706_S301","bin_165",1951548,147571,5894,7.56174073094795
"4640","PMCL706_S301","bin_167",1865544,34796,3088,1.86519320905859
"4641","PMCL706_S301","bin_168",3370120,199248,27078,5.91219303763664
"4642","PMCL706_S301","bin_169",2735254,51225,5819,1.87276940276844
"4643","PMCL706_S301","bin_17",2269345,41761,5563,1.84022261930205
"4644","PMCL706_S301","bin_173",1256867,141566,19642,11.2634033672616
"4645","PMCL706_S301","bin_174",2849112,100836,13410,3.53920800586288
"4646","PMCL706_S301","bin_175",1839175,22217,3589,1.20798727690405
"4647","PMCL706_S301","bin_177",2222035,87663,12277,3.94516738035179
"4648","PMCL706_S301","bin_178",3112052,119610,15216,3.84344477534437
"4649","PMCL706_S301","bin_18",2023700,99439,8938,4.91372238968227
"4650","PMCL706_S301","bin_182",6151194,444783,32091,7.23084006129542
"4651","PMCL706_S301","bin_185",1785659,227353,26376,12.7321621877413
"4652","PMCL706_S301","bin_186",2862869,104067,16058,3.63505979491203
"4653","PMCL706_S301","bin_187",2868302,112394,14013,3.91848557090571
"4654","PMCL706_S301","bin_188",1955483,102971,13054,5.26575787158467
"4655","PMCL706_S301","bin_19",2891845,90356,12269,3.12451047687549
"4656","PMCL706_S301","bin_194",2966929,302377,44418,10.1915819353952
"4657","PMCL706_S301","bin_195",2253866,137315,18359,6.09242075615853
"4658","PMCL706_S301","bin_196",2159449,62939,16092,2.91458608191256
"4659","PMCL706_S301","bin_197",2682486,87102,11511,3.24706261281513
"4660","PMCL706_S301","bin_198",1167925,124014,17706,10.61831881328
"4661","PMCL706_S301","bin_199",1005057,120366,16589,11.9760371799808
"4662","PMCL706_S301","bin_20",2218059,97286,12553,4.38608711490542
"4663","PMCL706_S301","bin_202",2634691,78212,7612,2.96854545751285
"4664","PMCL706_S301","bin_203",2766272,142733,18480,5.1597601392777
"4665","PMCL706_S301","bin_207",1950414,151895,21485,7.78783376247299
"4666","PMCL706_S301","bin_209",2180716,20954,2470,0.96087706973306
"4667","PMCL706_S301","bin_210",2017938,68065,9883,3.37299758466316
"4668","PMCL706_S301","bin_211",1115178,131549,19162,11.7962334264126
"4669","PMCL706_S301","bin_212",2238827,46367,5939,2.0710398793654
"4670","PMCL706_S301","bin_214",2010683,59734,8347,2.97083130458655
"4671","PMCL706_S301","bin_217",1643685,178492,24000,10.8592583128762
"4672","PMCL706_S301","bin_218",2593465,98210,14251,3.7868257331408
"4673","PMCL706_S301","bin_219",2123352,91062,10292,4.2885965209725
"4674","PMCL706_S301","bin_22",2597267,115338,22428,4.4407448290838
"4675","PMCL706_S301","bin_220",2512872,121514,17130,4.83566214275936
"4676","PMCL706_S301","bin_222",2871657,143878,19408,5.01027803808045
"4677","PMCL706_S301","bin_224",2444546,67472,8910,2.76010351206318
"4678","PMCL706_S301","bin_227",2247063,84767,12448,3.7723463917122
"4679","PMCL706_S301","bin_228",2406317,85901,11800,3.56981228990195
"4680","PMCL706_S301","bin_229",2793158,100404,14911,3.59464090466776
"4681","PMCL706_S301","bin_23",1992111,38249,6330,1.92002353282523
"4682","PMCL706_S301","bin_231",1799857,19439,2476,1.08003024684739
"4683","PMCL706_S301","bin_232",4683860,82168,10864,1.75427958991089
"4684","PMCL706_S301","bin_235",2315678,62407,9144,2.69497745368743
"4685","PMCL706_S301","bin_236",3222887,183483,7291,5.6931254493254
"4686","PMCL706_S301","bin_237",2813968,89718,9453,3.18830917764523
"4687","PMCL706_S301","bin_24",2491699,59872,8327,2.40285845120137
"4688","PMCL706_S301","bin_240",2584588,69975,9068,2.70739475692064
"4689","PMCL706_S301","bin_244",1987785,32291,5462,1.62447145943852
"4690","PMCL706_S301","bin_245",2545417,109569,14712,4.30455992083026
"4691","PMCL706_S301","bin_248",1411623,133804,20328,9.478734761335
"4692","PMCL706_S301","bin_25",1850870,12724,2473,0.687460491552621
"4693","PMCL706_S301","bin_254",2446787,90759,13839,3.70931347926894
"4694","PMCL706_S301","bin_255",5621187,227074,30222,4.03960942768849
"4695","PMCL706_S301","bin_257",1577859,26287,2509,1.66599170141312
"4696","PMCL706_S301","bin_259",2523892,102144,12209,4.04708283872685
"4697","PMCL706_S301","bin_260",2071793,18302,2026,0.883389411973107
"4698","PMCL706_S301","bin_262",1035753,30488,4213,2.94355893731421
"4699","PMCL706_S301","bin_266",1919176,52155,6683,2.71757254154908
"4700","PMCL706_S301","bin_271",1596841,43204,3062,2.7055918529146
"4701","PMCL706_S301","bin_273",2073775,110374,11891,5.32237103832383
"4702","PMCL706_S301","bin_274",1466525,29146,3967,1.98741923935835
"4703","PMCL706_S301","bin_276",3032347,94878,2609518,3.12886355024672
"4704","PMCL706_S301","bin_278",5987725,202074,30225,3.37480428710403
"4705","PMCL706_S301","bin_279",2096806,40790,5225,1.94533972146207
"4706","PMCL706_S301","bin_283",2248113,129639,18517,5.76656956300684
"4707","PMCL706_S301","bin_284",2051454,50609,7024,2.4669819552376
"4708","PMCL706_S301","bin_286",1764186,35334,3650,2.00285003962167
"4709","PMCL706_S301","bin_287",2282214,141920,27069,6.21852289049143
"4710","PMCL706_S301","bin_288",1707881,66961,10281,3.92070641924115
"4711","PMCL706_S301","bin_295",2174866,60802,5696,2.79566649163673
"4712","PMCL706_S301","bin_296",2174701,27484,3493,1.26380592090591
"4713","PMCL706_S301","bin_298",1098661,26931,3500,2.45125657504908
"4714","PMCL706_S301","bin_30",2291135,148434,21526,6.47862304054541
