"","marker.id","X1","X2","X3"
"6471","t__SGB1855_group","PMCL635_S292.mp","PMCL741_S314.mp",0.18155948339737
"6472","t__SGB1855_group","PMCL635_S292.mp","PMCL740_S313.mp",0.171117579189119
"6473","t__SGB1855_group","PMCL635_S292.mp","PMCL825.mp",0.17657779521467
"6474","t__SGB1855_group","PMCL635_S292.mp","PMCL824.mp",0.174455966015279
"6475","t__SGB1855_group","PMCL635_S292.mp","PMCL797.mp",0.178152146639439
"6476","t__SGB1855_group","PMCL635_S292.mp","PMCL796.mp",0.178152146639439
"6477","t__SGB1855_group","PMCL636_S295.mp","PMCL708_S302.mp",0.305428631212299
"6478","t__SGB1855_group","PMCL636_S295.mp","PMCL656.mp",0.231789652891647
"6479","t__SGB1855_group","PMCL636_S295.mp","PMCL657.mp",0.231892415560638
"6480","t__SGB1855_group","PMCL636_S295.mp","PMCL821_S310.mp",0.172267405450225
"6481","t__SGB1855_group","PMCL636_S295.mp","PMCL820_S309.mp",0.172267405450225
"6482","t__SGB1855_group","PMCL636_S295.mp","PMCL818.mp",0.173460614359405
"6483","t__SGB1855_group","PMCL636_S295.mp","PMCL741_S314.mp",0.209678591525103
"6484","t__SGB1855_group","PMCL636_S295.mp","PMCL740_S313.mp",0.199236687316853
"6485","t__SGB1855_group","PMCL636_S295.mp","PMCL825.mp",0.222338609198482
"6486","t__SGB1855_group","PMCL636_S295.mp","PMCL824.mp",0.220216779999091
"6487","t__SGB1855_group","PMCL636_S295.mp","PMCL797.mp",0.223912960623251
"6488","t__SGB1855_group","PMCL636_S295.mp","PMCL796.mp",0.223912960623251
"6489","t__SGB1855_group","PMCL821_S310.mp","PMCL825.mp",0.198423869626377
"6490","t__SGB1855_group","PMCL821_S310.mp","PMCL824.mp",0.196302040426986
"6491","t__SGB1855_group","PMCL820_S309.mp","PMCL821_S310.mp",7.70029264082257e-07
"6492","t__SGB1855_group","PMCL820_S309.mp","PMCL825.mp",0.198423869626377
"6493","t__SGB1855_group","PMCL820_S309.mp","PMCL824.mp",0.196302040426986
"6494","t__SGB1855_group","PMCL818.mp","PMCL821_S310.mp",0.00119474896770815
"6495","t__SGB1855_group","PMCL818.mp","PMCL820_S309.mp",0.00119474896770815
"6496","t__SGB1855_group","PMCL818.mp","PMCL825.mp",0.199617078535557
"6497","t__SGB1855_group","PMCL818.mp","PMCL824.mp",0.197495249336166
"6498","t__SGB1855_group","PMCL741_S314.mp","PMCL821_S310.mp",0.185763851952998
"6499","t__SGB1855_group","PMCL741_S314.mp","PMCL820_S309.mp",0.185763851952998
"6500","t__SGB1855_group","PMCL741_S314.mp","PMCL818.mp",0.186957060862178
"6501","t__SGB1855_group","PMCL741_S314.mp","PMCL825.mp",0.191223674102319
"6502","t__SGB1855_group","PMCL741_S314.mp","PMCL824.mp",0.189101844902928
"6503","t__SGB1855_group","PMCL741_S314.mp","PMCL797.mp",0.192798025527089
"6504","t__SGB1855_group","PMCL741_S314.mp","PMCL796.mp",0.192798025527089
"6505","t__SGB1855_group","PMCL740_S313.mp","PMCL821_S310.mp",0.175321947744748
"6506","t__SGB1855_group","PMCL740_S313.mp","PMCL820_S309.mp",0.175321947744748
"6507","t__SGB1855_group","PMCL740_S313.mp","PMCL818.mp",0.176515156653928
"6508","t__SGB1855_group","PMCL740_S313.mp","PMCL741_S314.mp",0.0104426742375142
"6509","t__SGB1855_group","PMCL740_S313.mp","PMCL825.mp",0.180781769894069
"6510","t__SGB1855_group","PMCL740_S313.mp","PMCL824.mp",0.178659940694678
"6511","t__SGB1855_group","PMCL740_S313.mp","PMCL797.mp",0.182356121318838
"6512","t__SGB1855_group","PMCL740_S313.mp","PMCL796.mp",0.182356121318838
"6513","t__SGB1855_group","PMCL824.mp","PMCL825.mp",0.00445535345007789
"6514","t__SGB1855_group","PMCL402_S311.mp","PMCL708_S302.mp",0.276481848388436
"6515","t__SGB1855_group","PMCL402_S311.mp","PMCL656.mp",0.202842870067784
"6516","t__SGB1855_group","PMCL402_S311.mp","PMCL657.mp",0.202945632736775
"6517","t__SGB1855_group","PMCL402_S311.mp","PMCL635_S292.mp",0.217075511990296
"6518","t__SGB1855_group","PMCL402_S311.mp","PMCL636_S295.mp",0.262836325974108
"6519","t__SGB1855_group","PMCL402_S311.mp","PMCL821_S310.mp",0.238921586402003
"6520","t__SGB1855_group","PMCL402_S311.mp","PMCL820_S309.mp",0.238921586402003
"6521","t__SGB1855_group","PMCL402_S311.mp","PMCL818.mp",0.240114795311183
"6522","t__SGB1855_group","PMCL402_S311.mp","PMCL741_S314.mp",0.231721390877946
"6523","t__SGB1855_group","PMCL402_S311.mp","PMCL740_S313.mp",0.221279486669696
"6524","t__SGB1855_group","PMCL402_S311.mp","PMCL825.mp",0.209566400018569
"6525","t__SGB1855_group","PMCL402_S311.mp","PMCL824.mp",0.207444570819178
"6526","t__SGB1855_group","PMCL402_S311.mp","PMCL797.mp",0.194965407770123
"6527","t__SGB1855_group","PMCL402_S311.mp","PMCL796.mp",0.194965407770123
"6528","t__SGB1855_group","PMCL797.mp","PMCL821_S310.mp",0.199998221051146
"6529","t__SGB1855_group","PMCL797.mp","PMCL820_S309.mp",0.199998221051146
"6530","t__SGB1855_group","PMCL797.mp","PMCL818.mp",0.201191429960326
"6531","t__SGB1855_group","PMCL797.mp","PMCL825.mp",0.170643034667712
"6532","t__SGB1855_group","PMCL797.mp","PMCL824.mp",0.168521205468321
"6533","t__SGB1855_group","PMCL796.mp","PMCL821_S310.mp",0.199998221051146
"6534","t__SGB1855_group","PMCL796.mp","PMCL820_S309.mp",0.199998221051146
"6535","t__SGB1855_group","PMCL796.mp","PMCL818.mp",0.201191429960326
"6536","t__SGB1855_group","PMCL796.mp","PMCL825.mp",0.170643034667712
"6537","t__SGB1855_group","PMCL796.mp","PMCL824.mp",0.168521205468321
"6538","t__SGB1855_group","PMCL796.mp","PMCL797.mp",7.70029264082257e-07
"6539","t__SGB1855_group","DonorB_P1.mp","DonorB_P7.mp",2.31008779224677e-06
"6540","t__SGB1855_group","DonorB_P1.mp","DonorB_P3.mp",1.15504389612339e-06
"6541","t__SGB1855_group","DonorB_P1.mp","DonorB_P4.mp",1.54005852816451e-06
"6542","t__SGB1855_group","DonorB_P1.mp","DonorB_P8.mp",1.92507316020564e-06
"6543","t__SGB1855_group","DonorB_P1.mp","PMCL708_S302.mp",0.178787101826418
"6544","t__SGB1855_group","DonorB_P1.mp","PMCL656.mp",0.224690483286092
"6545","t__SGB1855_group","DonorB_P1.mp","PMCL657.mp",0.224793245955083
"6546","t__SGB1855_group","DonorB_P1.mp","PMCL635_S292.mp",0.258129279937663
"6547","t__SGB1855_group","DonorB_P1.mp","PMCL636_S295.mp",0.303890093921475
"6548","t__SGB1855_group","DonorB_P1.mp","PMCL821_S310.mp",0.27997535434937
"6549","t__SGB1855_group","DonorB_P1.mp","PMCL820_S309.mp",0.27997535434937
"6550","t__SGB1855_group","DonorB_P1.mp","PMCL818.mp",0.28116856325855
"6551","t__SGB1855_group","DonorB_P1.mp","PMCL741_S314.mp",0.272775158825313
"6552","t__SGB1855_group","DonorB_P1.mp","PMCL740_S313.mp",0.262333254617062
"6553","t__SGB1855_group","DonorB_P1.mp","PMCL825.mp",0.250620167965936
"6554","t__SGB1855_group","DonorB_P1.mp","PMCL824.mp",0.248498338766545
"6555","t__SGB1855_group","DonorB_P1.mp","PMCL402_S311.mp",0.274943311097611
"6556","t__SGB1855_group","DonorB_P1.mp","PMCL797.mp",0.236019945746754
"6557","t__SGB1855_group","DonorB_P1.mp","PMCL796.mp",0.236019945746754
"6558","t__SGB1855_group","DonorB_P1.mp","DonorB_P2.mp",1.15504389612339e-06
"6559","t__SGB1855_group","DonorB_P1.mp","DonorB_P11.mp",1.54005852816451e-06
"6560","t__SGB1855_group","DonorB_P1.mp","DonorB_P9.mp",1.92507316020564e-06
"6561","t__SGB1855_group","DonorB_P1.mp","DonorB_P6.mp",2.6951024242879e-06
"6562","t__SGB1855_group","DonorB_P1.mp","DonorB_P13.mp",3.46513168837016e-06
"6563","t__SGB1855_group","DonorB_P1.mp","DonorB_P10.mp",3.08011705632903e-06
"6564","t__SGB1855_group","DonorB_P2.mp","DonorB_P7.mp",1.92507316020564e-06
"6565","t__SGB1855_group","DonorB_P2.mp","DonorB_P3.mp",1.54005852816451e-06
"6566","t__SGB1855_group","DonorB_P2.mp","DonorB_P4.mp",1.92507316020564e-06
"6567","t__SGB1855_group","DonorB_P2.mp","DonorB_P8.mp",2.31008779224677e-06
"6568","t__SGB1855_group","DonorB_P2.mp","PMCL708_S302.mp",0.17878748684105
"6569","t__SGB1855_group","DonorB_P2.mp","PMCL656.mp",0.224690868300724
"6570","t__SGB1855_group","DonorB_P2.mp","PMCL657.mp",0.224793630969715
"6571","t__SGB1855_group","DonorB_P2.mp","PMCL635_S292.mp",0.258129664952295
"6572","t__SGB1855_group","DonorB_P2.mp","PMCL636_S295.mp",0.303890478936107
"6573","t__SGB1855_group","DonorB_P2.mp","PMCL821_S310.mp",0.279975739364002
"6574","t__SGB1855_group","DonorB_P2.mp","PMCL820_S309.mp",0.279975739364002
"6575","t__SGB1855_group","DonorB_P2.mp","PMCL818.mp",0.281168948273182
"6576","t__SGB1855_group","DonorB_P2.mp","PMCL741_S314.mp",0.272775543839945
"6577","t__SGB1855_group","DonorB_P2.mp","PMCL740_S313.mp",0.262333639631695
"6578","t__SGB1855_group","DonorB_P2.mp","PMCL825.mp",0.250620552980568
"6579","t__SGB1855_group","DonorB_P2.mp","PMCL824.mp",0.248498723781177
"6580","t__SGB1855_group","DonorB_P2.mp","PMCL402_S311.mp",0.274943696112243
"6581","t__SGB1855_group","DonorB_P2.mp","PMCL797.mp",0.236020330761386
"6582","t__SGB1855_group","DonorB_P2.mp","PMCL796.mp",0.236020330761386
"6583","t__SGB1855_group","DonorB_P2.mp","DonorB_P9.mp",1.54005852816451e-06
"6584","t__SGB1855_group","DonorB_P2.mp","DonorB_P6.mp",2.31008779224677e-06
"6585","t__SGB1855_group","DonorB_P11.mp","DonorB_P7.mp",1.54005852816451e-06
"6586","t__SGB1855_group","DonorB_P11.mp","DonorB_P3.mp",1.92507316020564e-06
"6587","t__SGB1855_group","DonorB_P11.mp","DonorB_P4.mp",2.31008779224677e-06
"6588","t__SGB1855_group","DonorB_P11.mp","DonorB_P8.mp",2.6951024242879e-06
"6589","t__SGB1855_group","DonorB_P11.mp","PMCL708_S302.mp",0.178787871855682
"6590","t__SGB1855_group","DonorB_P11.mp","PMCL656.mp",0.224691253315356
"6591","t__SGB1855_group","DonorB_P11.mp","PMCL657.mp",0.224794015984347
"6592","t__SGB1855_group","DonorB_P11.mp","PMCL635_S292.mp",0.258130049966927
"6593","t__SGB1855_group","DonorB_P11.mp","PMCL636_S295.mp",0.303890863950739
"6594","t__SGB1855_group","DonorB_P11.mp","PMCL821_S310.mp",0.279976124378634
"6595","t__SGB1855_group","DonorB_P11.mp","PMCL820_S309.mp",0.279976124378634
"6596","t__SGB1855_group","DonorB_P11.mp","PMCL818.mp",0.281169333287814
"6597","t__SGB1855_group","DonorB_P11.mp","PMCL741_S314.mp",0.272775928854577
"6598","t__SGB1855_group","DonorB_P11.mp","PMCL740_S313.mp",0.262334024646327
"6599","t__SGB1855_group","DonorB_P11.mp","PMCL825.mp",0.2506209379952
"6600","t__SGB1855_group","DonorB_P11.mp","PMCL824.mp",0.248499108795809
"6601","t__SGB1855_group","DonorB_P11.mp","PMCL402_S311.mp",0.274944081126875
"6602","t__SGB1855_group","DonorB_P11.mp","PMCL797.mp",0.236020715776018
"6603","t__SGB1855_group","DonorB_P11.mp","PMCL796.mp",0.236020715776018
"6604","t__SGB1855_group","DonorB_P11.mp","DonorB_P2.mp",1.15504389612339e-06
"6605","t__SGB1855_group","DonorB_P11.mp","DonorB_P9.mp",1.15504389612339e-06
"6606","t__SGB1855_group","DonorB_P11.mp","DonorB_P6.mp",1.92507316020564e-06
"6607","t__SGB1855_group","DonorB_P11.mp","DonorB_P13.mp",2.6951024242879e-06
"6608","t__SGB1855_group","DonorB_P9.mp","PMCL708_S302.mp",0.178788256870314
"6609","t__SGB1855_group","DonorB_P9.mp","PMCL656.mp",0.224691638329988
"6610","t__SGB1855_group","DonorB_P9.mp","PMCL657.mp",0.224794400998979
"6611","t__SGB1855_group","DonorB_P9.mp","PMCL635_S292.mp",0.258130434981559
"6612","t__SGB1855_group","DonorB_P9.mp","PMCL636_S295.mp",0.303891248965371
"6613","t__SGB1855_group","DonorB_P9.mp","PMCL821_S310.mp",0.279976509393266
"6614","t__SGB1855_group","DonorB_P9.mp","PMCL820_S309.mp",0.279976509393266
"6615","t__SGB1855_group","DonorB_P9.mp","PMCL818.mp",0.281169718302446
"6616","t__SGB1855_group","DonorB_P9.mp","PMCL741_S314.mp",0.272776313869209
"6617","t__SGB1855_group","DonorB_P9.mp","PMCL740_S313.mp",0.262334409660959
"6618","t__SGB1855_group","DonorB_P9.mp","PMCL825.mp",0.250621323009832
"6619","t__SGB1855_group","DonorB_P9.mp","PMCL824.mp",0.248499493810441
"6620","t__SGB1855_group","DonorB_P9.mp","PMCL402_S311.mp",0.274944466141507
"6621","t__SGB1855_group","DonorB_P9.mp","PMCL797.mp",0.23602110079065
"6622","t__SGB1855_group","DonorB_P9.mp","PMCL796.mp",0.23602110079065
"6623","t__SGB1855_group","DonorB_P6.mp","DonorB_P7.mp",1.15504389612339e-06
"6624","t__SGB1855_group","DonorB_P6.mp","DonorB_P8.mp",3.85014632041128e-06
"6625","t__SGB1855_group","DonorB_P6.mp","PMCL708_S302.mp",0.178789026899578
"6626","t__SGB1855_group","DonorB_P6.mp","PMCL656.mp",0.224692408359252
"6627","t__SGB1855_group","DonorB_P6.mp","PMCL657.mp",0.224795171028243
"6628","t__SGB1855_group","DonorB_P6.mp","PMCL635_S292.mp",0.258131205010823
"6629","t__SGB1855_group","DonorB_P6.mp","PMCL636_S295.mp",0.303892018994635
"6630","t__SGB1855_group","DonorB_P6.mp","PMCL821_S310.mp",0.27997727942253
"6631","t__SGB1855_group","DonorB_P6.mp","PMCL820_S309.mp",0.27997727942253
"6632","t__SGB1855_group","DonorB_P6.mp","PMCL818.mp",0.28117048833171
"6633","t__SGB1855_group","DonorB_P6.mp","PMCL741_S314.mp",0.272777083898473
"6634","t__SGB1855_group","DonorB_P6.mp","PMCL740_S313.mp",0.262335179690223
"6635","t__SGB1855_group","DonorB_P6.mp","PMCL825.mp",0.250622093039096
"6636","t__SGB1855_group","DonorB_P6.mp","PMCL824.mp",0.248500263839705
"6637","t__SGB1855_group","DonorB_P6.mp","PMCL402_S311.mp",0.274945236170771
"6638","t__SGB1855_group","DonorB_P6.mp","PMCL797.mp",0.236021870819914
"6639","t__SGB1855_group","DonorB_P6.mp","PMCL796.mp",0.236021870819914
"6640","t__SGB1855_group","DonorB_P6.mp","DonorB_P9.mp",1.54005852816451e-06
"6641","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P7.mp",0.00042691994974335
"6642","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P3.mp",0.00042884502290355
"6643","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P4.mp",0.00042923003753559
"6644","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P8.mp",0.00042961505216763
"6645","t__SGB1855_group","DonorB_D_2013.mp","PMCL708_S302.mp",0.179214791805425
"6646","t__SGB1855_group","DonorB_D_2013.mp","PMCL656.mp",0.225118173265099
"6647","t__SGB1855_group","DonorB_D_2013.mp","PMCL657.mp",0.22522093593409
"6648","t__SGB1855_group","DonorB_D_2013.mp","PMCL635_S292.mp",0.258556969916671
"6649","t__SGB1855_group","DonorB_D_2013.mp","PMCL636_S295.mp",0.304317783900482
"6650","t__SGB1855_group","DonorB_D_2013.mp","PMCL821_S310.mp",0.280403044328378
"6651","t__SGB1855_group","DonorB_D_2013.mp","PMCL820_S309.mp",0.280403044328378
"6652","t__SGB1855_group","DonorB_D_2013.mp","PMCL818.mp",0.281596253237557
"6653","t__SGB1855_group","DonorB_D_2013.mp","PMCL741_S314.mp",0.27320284880432
"6654","t__SGB1855_group","DonorB_D_2013.mp","PMCL740_S313.mp",0.26276094459607
"6655","t__SGB1855_group","DonorB_D_2013.mp","PMCL825.mp",0.251047857944943
"6656","t__SGB1855_group","DonorB_D_2013.mp","PMCL824.mp",0.248926028745552
"6657","t__SGB1855_group","DonorB_D_2013.mp","PMCL402_S311.mp",0.275371001076619
"6658","t__SGB1855_group","DonorB_D_2013.mp","PMCL797.mp",0.236447635725761
"6659","t__SGB1855_group","DonorB_D_2013.mp","PMCL796.mp",0.236447635725761
"6660","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P1.mp",0.00042846000827151
"6661","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P2.mp",0.00042807499363947
"6662","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P11.mp",0.00042768997900743
"6663","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P9.mp",0.00042730496437539
"6664","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P6.mp",0.00042653493511131
"6665","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P13.mp",0.00042576490584722
"6666","t__SGB1855_group","DonorB_D_2013.mp","DonorB_P10.mp",0.00042614992047926
"6667","t__SGB1855_group","DonorB_P13.mp","DonorB_P7.mp",1.92507316020564e-06
"6668","t__SGB1855_group","DonorB_P13.mp","DonorB_P3.mp",3.85014632041128e-06
"6669","t__SGB1855_group","DonorB_P13.mp","DonorB_P4.mp",4.23516095245241e-06
"6670","t__SGB1855_group","DonorB_P13.mp","DonorB_P8.mp",4.62017558449354e-06
"6671","t__SGB1855_group","DonorB_P13.mp","PMCL708_S302.mp",0.178789796928842
"6672","t__SGB1855_group","DonorB_P13.mp","PMCL656.mp",0.224693178388516
"6673","t__SGB1855_group","DonorB_P13.mp","PMCL657.mp",0.224795941057507
"6674","t__SGB1855_group","DonorB_P13.mp","PMCL635_S292.mp",0.258131975040088
"6675","t__SGB1855_group","DonorB_P13.mp","PMCL636_S295.mp",0.303892789023899
"6676","t__SGB1855_group","DonorB_P13.mp","PMCL821_S310.mp",0.279978049451794
"6677","t__SGB1855_group","DonorB_P13.mp","PMCL820_S309.mp",0.279978049451794
"6678","t__SGB1855_group","DonorB_P13.mp","PMCL818.mp",0.281171258360974
"6679","t__SGB1855_group","DonorB_P13.mp","PMCL741_S314.mp",0.272777853927737
"6680","t__SGB1855_group","DonorB_P13.mp","PMCL740_S313.mp",0.262335949719487
"6681","t__SGB1855_group","DonorB_P13.mp","PMCL825.mp",0.25062286306836
"6682","t__SGB1855_group","DonorB_P13.mp","PMCL824.mp",0.248501033868969
"6683","t__SGB1855_group","DonorB_P13.mp","PMCL402_S311.mp",0.274946006200035
"6684","t__SGB1855_group","DonorB_P13.mp","PMCL797.mp",0.236022640849178
"6685","t__SGB1855_group","DonorB_P13.mp","PMCL796.mp",0.236022640849178
"6686","t__SGB1855_group","DonorB_P13.mp","DonorB_P2.mp",3.08011705632903e-06
"6687","t__SGB1855_group","DonorB_P13.mp","DonorB_P9.mp",2.31008779224677e-06
"6688","t__SGB1855_group","DonorB_P13.mp","DonorB_P6.mp",1.54005852816451e-06
"6689","t__SGB1855_group","DonorB_P10.mp","DonorB_P7.mp",1.54005852816451e-06
"6690","t__SGB1855_group","DonorB_P10.mp","DonorB_P3.mp",3.46513168837016e-06
"6691","t__SGB1855_group","DonorB_P10.mp","DonorB_P4.mp",3.85014632041128e-06
"6692","t__SGB1855_group","DonorB_P10.mp","DonorB_P8.mp",4.23516095245241e-06
"6693","t__SGB1855_group","DonorB_P10.mp","PMCL708_S302.mp",0.17878941191421
"6694","t__SGB1855_group","DonorB_P10.mp","PMCL656.mp",0.224692793373884
"6695","t__SGB1855_group","DonorB_P10.mp","PMCL657.mp",0.224795556042875
"6696","t__SGB1855_group","DonorB_P10.mp","PMCL635_S292.mp",0.258131590025456
"6697","t__SGB1855_group","DonorB_P10.mp","PMCL636_S295.mp",0.303892404009267
"6698","t__SGB1855_group","DonorB_P10.mp","PMCL821_S310.mp",0.279977664437162
"6699","t__SGB1855_group","DonorB_P10.mp","PMCL820_S309.mp",0.279977664437162
"6700","t__SGB1855_group","DonorB_P10.mp","PMCL818.mp",0.281170873346342
"6701","t__SGB1855_group","DonorB_P10.mp","PMCL741_S314.mp",0.272777468913105
"6702","t__SGB1855_group","DonorB_P10.mp","PMCL740_S313.mp",0.262335564704855
"6703","t__SGB1855_group","DonorB_P10.mp","PMCL825.mp",0.250622478053728
"6704","t__SGB1855_group","DonorB_P10.mp","PMCL824.mp",0.248500648854337
"6705","t__SGB1855_group","DonorB_P10.mp","PMCL402_S311.mp",0.274945621185403
"6706","t__SGB1855_group","DonorB_P10.mp","PMCL797.mp",0.236022255834546
"6707","t__SGB1855_group","DonorB_P10.mp","PMCL796.mp",0.236022255834546
"6708","t__SGB1855_group","DonorB_P10.mp","DonorB_P2.mp",2.6951024242879e-06
"6709","t__SGB1855_group","DonorB_P10.mp","DonorB_P11.mp",2.31008779224677e-06
"6710","t__SGB1855_group","DonorB_P10.mp","DonorB_P9.mp",1.92507316020564e-06
"6711","t__SGB1855_group","DonorB_P10.mp","DonorB_P6.mp",1.15504389612339e-06
"6712","t__SGB1855_group","DonorB_P10.mp","DonorB_P13.mp",1.15504389612339e-06
"6713","t__SGB1858","DonorB_D_May17.mp","DonorB_P1.mp",0.0533067732290939
"6714","t__SGB1858","DonorB_D_May17.mp","DonorB_P9.mp",0.0356586932584921
"6715","t__SGB1858","DonorB_D_May17.mp","DonorB_P8.mp",0.0356591709474725
"6716","t__SGB1858","DonorB_D_May17.mp","DonorB_D_Oct17.mp",0.119984303991564
"6717","t__SGB1858","DonorB_D_May17.mp","DonorB_P2.mp",0.14365079628427
"6718","t__SGB1858","DonorB_D_May17.mp","DonorB_P6.mp",0.0830483073143821
"6719","t__SGB1858","DonorB_D_May17.mp","DonorB_P4.mp",0.0743921831659981
"6720","t__SGB1858","DonorB_D_May17.mp","PMCL731_S312.mp",0.66327986599272
"6721","t__SGB1858","DonorB_D_May17.mp","DonorB_P11.mp",0.0983320577726931
"6722","t__SGB1858","DonorB_P1.mp","DonorB_P9.mp",0.0572410331394283
"6723","t__SGB1858","DonorB_P1.mp","DonorB_P8.mp",0.0572415108284087
"6724","t__SGB1858","DonorB_P1.mp","DonorB_P2.mp",0.165233136165206
"6725","t__SGB1858","DonorB_P1.mp","DonorB_P6.mp",0.104630647195318
"6726","t__SGB1858","DonorB_P1.mp","DonorB_P4.mp",0.0959745230469344
"6727","t__SGB1858","DonorB_P1.mp","PMCL731_S312.mp",0.684862205873657
"6728","t__SGB1858","DonorB_P1.mp","DonorB_P11.mp",0.119914397653629
"6729","t__SGB1858","DonorB_P9.mp","PMCL731_S312.mp",0.627622128112189
"6730","t__SGB1858","DonorB_P8.mp","DonorB_P9.mp",1.43306694121933e-06
"6731","t__SGB1858","DonorB_P8.mp","PMCL731_S312.mp",0.627621650423209
"6732","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P1.mp",0.1415666438725
"6733","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P9.mp",0.0843265661110325
"6734","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P8.mp",0.0843260884220521
"6735","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P2.mp",0.10864623645825
"6736","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P6.mp",0.131712358655079
"6737","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P4.mp",0.123057189884656
"6738","t__SGB1858","DonorB_D_Oct17.mp","PMCL731_S312.mp",0.711945828089339
"6739","t__SGB1858","DonorB_D_Oct17.mp","DonorB_P11.mp",0.146998019869312
"6740","t__SGB1858","DonorB_P2.mp","DonorB_P9.mp",0.107993058403739
"6741","t__SGB1858","DonorB_P2.mp","DonorB_P8.mp",0.107992580714759
"6742","t__SGB1858","DonorB_P2.mp","DonorB_P6.mp",0.155378850947786
"6743","t__SGB1858","DonorB_P2.mp","DonorB_P4.mp",0.146723682177363
"6744","t__SGB1858","DonorB_P2.mp","PMCL731_S312.mp",0.735612320382046
"6745","t__SGB1858","DonorB_P6.mp","DonorB_P9.mp",0.0473905694338509
"6746","t__SGB1858","DonorB_P6.mp","DonorB_P8.mp",0.0473900917448704
"6747","t__SGB1858","DonorB_P6.mp","PMCL731_S312.mp",0.675009831412158
"6748","t__SGB1858","DonorB_P4.mp","DonorB_P9.mp",0.0387344452854669
"6749","t__SGB1858","DonorB_P4.mp","DonorB_P8.mp",0.0387339675964865
"6750","t__SGB1858","DonorB_P4.mp","DonorB_P6.mp",0.0861211932074745
"6751","t__SGB1858","DonorB_P4.mp","PMCL731_S312.mp",0.666353707263774
"6752","t__SGB1858","DonorB_P11.mp","DonorB_P9.mp",0.0626743198921618
"6753","t__SGB1858","DonorB_P11.mp","DonorB_P8.mp",0.0626738422031814
"6754","t__SGB1858","DonorB_P11.mp","DonorB_P2.mp",0.170664512162018
"6755","t__SGB1858","DonorB_P11.mp","DonorB_P6.mp",0.11006202319213
"6756","t__SGB1858","DonorB_P11.mp","DonorB_P4.mp",0.101405899043746
"6757","t__SGB1858","DonorB_P11.mp","PMCL731_S312.mp",0.690292626492508
"6758","t__SGB1861","DonorB_P2.mp","DonorB_P9.mp",0.0182138960616392
"6759","t__SGB1861","DonorB_P2.mp","DonorB_P4.mp",0.0205598470257659
"6760","t__SGB1861","DonorB_P2.mp","DonorB_P8.mp",0.0239506485026793
"6761","t__SGB1861","DonorB_P2.mp","PMCL797.mp",0.676068449864712
"6762","t__SGB1861","DonorB_P2.mp","PMCL796.mp",0.676969004007182
"6763","t__SGB1861","DonorB_P2.mp","PMCL741_S314.mp",0.681654948912924
"6764","t__SGB1861","DonorB_P2.mp","PMCL740_S313.mp",0.675313685337254
"6765","t__SGB1861","DonorB_P2.mp","PMCL805_S307.mp",0.561318597965955
"6766","t__SGB1861","DonorB_P2.mp","PMCL735_S306.mp",0.561592768628698
"6767","t__SGB1861","DonorB_P2.mp","DonorB_P6.mp",0.0191625757631819
"6768","t__SGB1861","DonorB_P9.mp","PMCL797.mp",0.658558385013278
"6769","t__SGB1861","DonorB_P9.mp","PMCL796.mp",0.659458939155748
"6770","t__SGB1861","DonorB_P9.mp","PMCL741_S314.mp",0.664144884061491
"6771","t__SGB1861","DonorB_P9.mp","PMCL740_S313.mp",0.657803620485821
"6772","t__SGB1861","DonorB_P9.mp","PMCL805_S307.mp",0.543808533114522
"6773","t__SGB1861","DonorB_P9.mp","PMCL735_S306.mp",0.544082703777264
"6774","t__SGB1861","DonorB_D_Oct17.mp","DonorB_P2.mp",0.0182138960616392
"6775","t__SGB1861","DonorB_D_Oct17.mp","DonorB_P9.mp",8.02966988354621e-07
"6776","t__SGB1861","DonorB_D_Oct17.mp","DonorB_P4.mp",0.00234755689810334
"6777","t__SGB1861","DonorB_D_Oct17.mp","DonorB_P8.mp",0.00644058365124565
"6778","t__SGB1861","DonorB_D_Oct17.mp","PMCL797.mp",0.658558385013278
"6779","t__SGB1861","DonorB_D_Oct17.mp","PMCL796.mp",0.659458939155748
"6780","t__SGB1861","DonorB_D_Oct17.mp","PMCL741_S314.mp",0.664144884061491
"6781","t__SGB1861","DonorB_D_Oct17.mp","PMCL740_S313.mp",0.657803620485821
"6782","t__SGB1861","DonorB_D_Oct17.mp","PMCL805_S307.mp",0.543808533114522
"6783","t__SGB1861","DonorB_D_Oct17.mp","PMCL735_S306.mp",0.544082703777264
"6784","t__SGB1861","DonorB_D_Oct17.mp","DonorB_P6.mp",0.00165251091174828
"6785","t__SGB1861","DonorB_P4.mp","DonorB_P9.mp",0.00234755689810334
